,feature_combination,best_n_neighbors,best_cv_score
1512,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0')",6,0.8069203743116787
1513,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'sex')",34,0.7844231131187652
1514,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'age')",28,0.7701727639256244
1515,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'cp_3.0', 'sex')",22,0.7946477580390624
1516,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'cp_3.0', 'age')",2,0.8162796076709119
1517,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'sex', 'age')",8,0.7810786749482401
1518,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0')",26,0.7924306814466997
1519,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0')",20,0.7904291360813099
1520,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'cp_3.0')",4,0.8037190632298342
1521,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'sex')",38,0.8089444758140409
1522,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'age')",6,0.8070865800865802
1523,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0')",28,0.76890551477508
1524,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0')",18,0.7960756634669678
1525,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'sex')",30,0.7985755693581781
1526,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'age')",36,0.7758413325804631
1527,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0')",14,0.7792333029289551
1528,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'sex')",10,0.7919012833086059
1529,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'age')",26,0.7829888951628081
1530,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'cp_3.0', 'sex')",18,0.8201624462494026
1531,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'cp_3.0', 'age')",22,0.8061501976284585
1532,"('thal_3.0', 'thal_7.0', 'ca', 'thalach', 'sex', 'age')",18,0.8072868435911914
1533,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0')",28,0.7933700357613402
1534,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0')",12,0.8191162348118871
1535,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'sex')",4,0.8041904451581872
1536,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'age')",20,0.8016721249764729
1537,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0')",8,0.8122716188803144
1538,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'sex')",4,0.8242620712620713
1539,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'age')",20,0.7909578392621871
1540,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'cp_3.0', 'sex')",24,0.8200700169395821
1541,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'cp_3.0', 'age')",22,0.8111229350359785
1542,"('thal_3.0', 'thal_7.0', 'ca', 'exang', 'sex', 'age')",24,0.8067154150197628
1543,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0')",16,0.802970449840015
1544,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'sex')",22,0.7932781855825334
1545,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'age')",4,0.772013653013653
1546,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'cp_3.0', 'sex')",22,0.8044903067946546
1547,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'cp_3.0', 'age')",14,0.7936333666333666
1548,"('thal_3.0', 'thal_7.0', 'ca', 'slope_1.0', 'sex', 'age')",26,0.8036903820816864
1549,"('thal_3.0', 'thal_7.0', 'ca', 'slope_2.0', 'cp_3.0', 'sex')",10,0.8118041378910943
1550,"('thal_3.0', 'thal_7.0', 'ca', 'slope_2.0', 'cp_3.0', 'age')",20,0.7933676677589722
1551,"('thal_3.0', 'thal_7.0', 'ca', 'slope_2.0', 'sex', 'age')",24,0.8010300858561727
1552,"('thal_3.0', 'thal_7.0', 'ca', 'cp_3.0', 'sex', 'age')",18,0.7908619641228338
1553,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0')",38,0.7668299503699962
1554,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0')",32,0.7719682902909448
1555,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0')",12,0.7785417481069654
1556,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'sex')",12,0.7754363028276072
1557,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'age')",24,0.7581614906832298
1558,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0')",26,0.7577330183165423
1559,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0')",10,0.7822353733223298
1560,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'sex')",8,0.7733922164791729
1561,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'age')",28,0.7643854696028609
1562,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0')",10,0.7759745037571124
1563,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'sex')",40,0.7634368530020704
1564,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'age')",26,0.752823362754713
1565,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'cp_3.0', 'sex')",20,0.7747810137993205
1566,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'cp_3.0', 'age')",34,0.7735333194646696
1567,"('thal_3.0', 'thal_7.0', 'oldpeak', 'thalach', 'sex', 'age')",28,0.7579490557751427
1568,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0')",8,0.7812100508187465
1569,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0')",20,0.7901478553652467
1570,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'sex')",8,0.7671445221445222
1571,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'age')",32,0.7657240730284209
1572,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0')",20,0.7962870462870463
1573,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'sex')",10,0.7773126873126872
1574,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'age')",32,0.764768492377188
1575,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'cp_3.0', 'sex')",14,0.7681884057971015
1576,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'cp_3.0', 'age')",14,0.7728690584777541
1577,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'sex', 'age')",22,0.7727543760587239
1578,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.7637783842566451
1579,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex')",34,0.755992340992341
1580,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'age')",26,0.759524959742351
1581,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex')",10,0.7814816487859966
1582,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'cp_3.0', 'age')",22,0.7754294787338265
1583,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'sex', 'age')",14,0.7584552307595785
1584,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex')",10,0.7804303667347146
1585,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_2.0', 'cp_3.0', 'age')",30,0.7783711361102665
1586,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_2.0', 'sex', 'age')",28,0.7578908917169787
1587,"('thal_3.0', 'thal_7.0', 'oldpeak', 'cp_3.0', 'sex', 'age')",8,0.7919021992500254
1588,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",10,0.7594640104365504
1589,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",14,0.7857551868421434
1590,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'sex')",28,0.7689011857707511
1591,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'age')",32,0.79025015564146
1592,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",18,0.7990345483823745
1593,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'sex')",22,0.7678019951063428
1594,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'age')",30,0.7920797295762971
1595,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'cp_3.0', 'sex')",34,0.7786179183135705
1596,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'cp_3.0', 'age')",28,0.7810223978919631
1597,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'sex', 'age')",4,0.7925941394382174
1598,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",8,0.7825658029571073
1599,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",32,0.7542945605119519
1600,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",8,0.7635641025641026
1601,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",20,0.7776568793525315
1602,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",8,0.7823003116046594
1603,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'sex', 'age')",24,0.7706161953988041
1604,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",20,0.782272263967916
1605,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",8,0.7836527748884727
1606,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_2.0', 'sex', 'age')",28,0.7613718889805846
1607,"('thal_3.0', 'thal_7.0', 'thalach', 'cp_3.0', 'sex', 'age')",32,0.7710750988142293
1608,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.7873785634655199
1609,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",8,0.7778264054785794
1610,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'age')",8,0.7722629978716935
1611,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",6,0.7902950913820479
1612,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'cp_3.0', 'age')",26,0.7765309617918313
1613,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'sex', 'age')",8,0.7902746882746883
1614,"('thal_3.0', 'thal_7.0', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",4,0.7782364543668892
1615,"('thal_3.0', 'thal_7.0', 'exang', 'slope_2.0', 'cp_3.0', 'age')",28,0.7780884622623753
1616,"('thal_3.0', 'thal_7.0', 'exang', 'slope_2.0', 'sex', 'age')",8,0.7923138739385879
1617,"('thal_3.0', 'thal_7.0', 'exang', 'cp_3.0', 'sex', 'age')",12,0.7846931216931218
1618,"('thal_3.0', 'thal_7.0', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7814398934398934
1619,"('thal_3.0', 'thal_7.0', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",16,0.7821290014333492
1620,"('thal_3.0', 'thal_7.0', 'slope_1.0', 'slope_2.0', 'sex', 'age')",24,0.7668396096656966
1621,"('thal_3.0', 'thal_7.0', 'slope_1.0', 'cp_3.0', 'sex', 'age')",20,0.7832467822033039
1622,"('thal_3.0', 'thal_7.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.7706226237530586
1623,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0')",22,0.7970126898273351
1624,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0')",34,0.8074600037643517
1625,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0')",36,0.8015498231745373
1626,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'sex')",40,0.7976668945089997
1627,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'age')",22,0.8003518182808801
1628,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0')",28,0.7827611518915868
1629,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0')",16,0.7803138166181645
1630,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'sex')",24,0.7880683229813664
1631,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'age')",22,0.783382269904009
1632,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0')",18,0.7892910422910422
1633,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'sex')",40,0.7927741785293272
1634,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'age')",22,0.7846008301385875
1635,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'sex')",34,0.7958001129305478
1636,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'age')",36,0.8008573310747223
1637,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'sex', 'age')",34,0.805305100696405
1638,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0')",40,0.7781214399635452
1639,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0')",20,0.7920702447819152
1640,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'sex')",22,0.79914172783738
1641,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'age')",18,0.7934434406173536
1642,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0')",22,0.800035992484505
1643,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'sex')",22,0.800870506305289
1644,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'age')",16,0.7996847355543008
1645,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'sex')",28,0.7973743647656691
1646,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'age')",22,0.8008592132505177
1647,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'sex', 'age')",32,0.7903273499955421
1648,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0')",16,0.793078507643725
1649,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex')",34,0.7862318840579711
1650,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'age')",2,0.774964129268477
1651,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex')",32,0.7995263190915365
1652,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'age')",2,0.7991850159087186
1653,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'sex', 'age')",40,0.8003905911022617
1654,"('thal_3.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex')",36,0.8070753299586253
1655,"('thal_3.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'age')",26,0.7939821820691385
1656,"('thal_3.0', 'ca', 'oldpeak', 'slope_2.0', 'sex', 'age')",32,0.7973320158102768
1657,"('thal_3.0', 'ca', 'oldpeak', 'cp_3.0', 'sex', 'age')",4,0.8063970297013775
1658,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",38,0.7920184849475468
1659,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",16,0.8032607209723915
1660,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'sex')",36,0.8030444193487671
1661,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'age')",34,0.8053442895776992
1662,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",14,0.7983815749467923
1663,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'sex')",32,0.7928571428571429
1664,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'age')",36,0.811174329103391
1665,"('thal_3.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'sex')",24,0.7868765292678337
1666,"('thal_3.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'age')",6,0.8122962753832319
1667,"('thal_3.0', 'ca', 'thalach', 'exang', 'sex', 'age')",2,0.8065542887896712
1668,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",34,0.7910590111642744
1669,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",8,0.7877192372844546
1670,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",6,0.7726937699981178
1671,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",18,0.8211812535290797
1672,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",24,0.803913043478261
1673,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'sex', 'age')",18,0.7983316393751176
1674,"('thal_3.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",20,0.8182121212121212
1675,"('thal_3.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",24,0.7978139518757368
1676,"('thal_3.0', 'ca', 'thalach', 'slope_2.0', 'sex', 'age')",14,0.7899226821995701
1677,"('thal_3.0', 'ca', 'thalach', 'cp_3.0', 'sex', 'age')",26,0.8124784635654201
1678,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",18,0.8207765384882089
1679,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",4,0.8144396363256933
1680,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'age')",18,0.779978959255847
1681,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",18,0.8060314323357802
1682,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'age')",12,0.796993433297781
1683,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'sex', 'age')",18,0.8084914361001317
1684,"('thal_3.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",4,0.8074375504555414
1685,"('thal_3.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'age')",40,0.7982476943346508
1686,"('thal_3.0', 'ca', 'exang', 'slope_2.0', 'sex', 'age')",22,0.8033661228169239
1687,"('thal_3.0', 'ca', 'exang', 'cp_3.0', 'sex', 'age')",26,0.7916903820816865
1688,"('thal_3.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.8083193160767532
1689,"('thal_3.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",18,0.7786666548131078
1690,"('thal_3.0', 'ca', 'slope_1.0', 'slope_2.0', 'sex', 'age')",2,0.7881201761201762
1691,"('thal_3.0', 'ca', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.8009259413355524
1692,"('thal_3.0', 'ca', 'slope_2.0', 'cp_3.0', 'sex', 'age')",14,0.8148908338038773
1693,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",20,0.7551364577451534
1694,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",16,0.7722924901185771
1695,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex')",6,0.765065144195579
1696,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'age')",22,0.7696047430830041
1697,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",12,0.7872044622044623
1698,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex')",6,0.7775812721899678
1699,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'age')",22,0.7771474139895193
1700,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex')",8,0.7674176548089593
1701,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'age')",26,0.7838895162808207
1702,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'sex', 'age')",22,0.7544808959156786
1703,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",10,0.7860448971318537
1704,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",32,0.7641013768839856
1705,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",22,0.7262465650291736
1706,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",36,0.790072463768116
1707,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",20,0.7754632034632034
1708,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'sex', 'age')",34,0.7605774660122486
1709,"('thal_3.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",34,0.803772821381517
1710,"('thal_3.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",22,0.7807944664031621
1711,"('thal_3.0', 'oldpeak', 'thalach', 'slope_2.0', 'sex', 'age')",32,0.7663253390392979
1712,"('thal_3.0', 'oldpeak', 'thalach', 'cp_3.0', 'sex', 'age')",20,0.78894880481837
1713,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",6,0.7844519892345979
1714,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",40,0.7662987012987013
1715,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'age')",40,0.7625217078878406
1716,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",32,0.7888518727649163
1717,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'age')",20,0.7734247179212854
1718,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'sex', 'age')",20,0.7775021645021645
1719,"('thal_3.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",28,0.8002813852813853
1720,"('thal_3.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'age')",24,0.7753601229688185
1721,"('thal_3.0', 'oldpeak', 'exang', 'slope_2.0', 'sex', 'age')",8,0.7908693512606557
1722,"('thal_3.0', 'oldpeak', 'exang', 'cp_3.0', 'sex', 'age')",4,0.7862411855455333
1723,"('thal_3.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",34,0.7955367965367965
1724,"('thal_3.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",20,0.7733280053280054
1725,"('thal_3.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex', 'age')",16,0.76918416044503
1726,"('thal_3.0', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex', 'age')",30,0.7846598184424272
1727,"('thal_3.0', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex', 'age')",26,0.800108225108225
1728,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",10,0.7655575583836453
1729,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",4,0.7561748686096512
1730,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",24,0.7603287254317002
1731,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",10,0.7706038599082078
1732,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",4,0.7715213372334813
1733,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",6,0.7732005675483936
1734,"('thal_3.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",10,0.7735942028985507
1735,"('thal_3.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",40,0.7679821460004527
1736,"('thal_3.0', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",8,0.7713564609811748
1737,"('thal_3.0', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",18,0.7705793481880439
1738,"('thal_3.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",14,0.789244494635799
1739,"('thal_3.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",8,0.7765127835127835
1740,"('thal_3.0', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",18,0.7571203434246913
1741,"('thal_3.0', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",32,0.7861280024323503
1742,"('thal_3.0', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.7901419884463362
1743,"('thal_3.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",28,0.7862813852813852
1744,"('thal_3.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",38,0.7827177460220939
1745,"('thal_3.0', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",8,0.7872035709861797
1746,"('thal_3.0', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",32,0.7877007050920094
1747,"('thal_3.0', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",28,0.7882148576061618
1748,"('thal_3.0', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",22,0.7919458689458689
1749,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang')",12,0.8095151911399052
1750,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0')",26,0.8101127819548871
